distance;n_common_business_interest;skills_distinct_sum;common_skills;hobbies_distinct_sum;common_hobbies;proximityScore;businessInterestsScore;skillsScore;hobbiesScore;total_score
0;0;5;2;2;1;40;0;12;7,5;59,5
0;0;5;2;4;2;40;0;12;7,5;59,5
400;5;4;2;4;1;20,88;24,89;10;3,75;59,52
400;5;2;1;4;1;20,88;24,89;10;3,75;59,52
300;2;3;2;3;1;24,56;23,32;6,67;5;59,55
300;0;2;0;2;2;24,56;0;20;15;59,56
300;0;2;0;3;3;24,56;0;20;15;59,56
300;0;3;0;2;2;24,56;0;20;15;59,56
300;0;3;0;3;3;24,56;0;20;15;59,56
300;0;3;0;4;4;24,56;0;20;15;59,56
300;0;2;0;4;4;24,56;0;20;15;59,56
300;0;4;0;3;3;24,56;0;20;15;59,56
300;0;4;0;4;4;24,56;0;20;15;59,56
300;0;5;0;2;2;24,56;0;20;15;59,56
300;1;4;3;4;3;24,56;18,75;5;11,25;59,56
300;0;5;0;3;3;24,56;0;20;15;59,56
300;0;4;0;2;2;24,56;0;20;15;59,56
300;0;5;0;4;4;24,56;0;20;15;59,56
400;4;5;4;3;2;20,88;24,7;4;10;59,58
400;1;4;3;2;2;20,88;18,75;5;15;59,63
400;1;2;0;4;0;20,88;18,75;20;0;59,63
400;1;2;0;2;0;20,88;18,75;20;0;59,63
400;1;4;2;3;2;20,88;18,75;10;10;59,63
400;1;4;1;3;1;20,88;18,75;15;5;59,63
400;1;3;0;3;0;20,88;18,75;20;0;59,63
400;1;3;0;2;0;20,88;18,75;20;0;59,63
400;1;2;1;3;2;20,88;18,75;10;10;59,63
400;1;2;0;3;0;20,88;18,75;20;0;59,63
400;1;4;0;4;0;20,88;18,75;20;0;59,63
400;1;3;0;4;0;20,88;18,75;20;0;59,63
400;1;4;0;2;0;20,88;18,75;20;0;59,63
400;1;4;3;4;4;20,88;18,75;5;15;59,63
400;1;5;0;2;0;20,88;18,75;20;0;59,63
400;1;5;0;3;0;20,88;18,75;20;0;59,63
400;1;5;0;4;0;20,88;18,75;20;0;59,63
400;1;4;0;3;0;20,88;18,75;20;0;59,63
400;1;4;3;3;3;20,88;18,75;5;15;59,63
300;2;5;3;4;1;24,56;23,32;8;3,75;59,63
200;1;5;2;2;0;28,9;18,75;12;0;59,65
200;1;5;2;3;0;28,9;18,75;12;0;59,65
200;1;5;2;4;0;28,9;18,75;12;0;59,65
300;4;3;2;4;1;24,56;24,7;6,67;3,75;59,69
400;2;5;3;4;2;20,88;23,32;8;7,5;59,7
400;2;5;3;2;1;20,88;23,32;8;7,5;59,7
200;2;4;4;4;2;28,9;23,32;0;7,5;59,72
200;2;2;2;2;1;28,9;23,32;0;7,5;59,72
200;2;4;4;2;1;28,9;23,32;0;7,5;59,72
200;2;3;3;4;2;28,9;23,32;0;7,5;59,72
200;2;2;2;4;2;28,9;23,32;0;7,5;59,72
200;2;5;5;2;1;28,9;23,32;0;7,5;59,72
200;2;5;5;4;2;28,9;23,32;0;7,5;59,72
200;2;3;3;2;1;28,9;23,32;0;7,5;59,72
0;0;5;1;4;1;40;0;16;3,75;59,75
400;4;3;2;2;1;20,88;24,7;6,67;7,5;59,75
400;4;3;2;4;2;20,88;24,7;6,67;7,5;59,75
400;5;5;4;3;2;20,88;24,89;4;10;59,77
200;3;3;2;2;0;28,9;24,25;6,67;0;59,82
200;3;3;2;3;0;28,9;24,25;6,67;0;59,82
200;3;3;2;4;0;28,9;24,25;6,67;0;59,82
300;5;3;2;4;1;24,56;24,89;6,67;3,75;59,87
300;2;5;2;2;0;24,56;23,32;12;0;59,88
300;2;5;2;3;0;24,56;23,32;12;0;59,88
300;2;5;2;4;0;24,56;23,32;12;0;59,88
200;0;5;1;4;4;28,9;0;16;15;59,9
200;0;5;1;3;3;28,9;0;16;15;59,9
200;0;5;1;2;2;28,9;0;16;15;59,9
400;5;3;2;4;2;20,88;24,89;6,67;7,5;59,93
400;5;3;2;2;1;20,88;24,89;6,67;7,5;59,93
400;2;5;2;4;1;20,88;23,32;12;3,75;59,95
200;2;5;4;4;1;28,9;23,32;4;3,75;59,97
300;1;3;2;3;2;24,56;18,75;6,67;10;59,98
0;0;4;3;4;4;40;0;5;15;60
0;0;4;3;2;2;40;0;5;15;60
0;0;4;0;4;0;40;0;20;0;60
0;0;5;0;3;0;40;0;20;0;60
100;0;5;1;3;2;34;0;16;10;60
0;0;5;0;4;0;40;0;20;0;60
0;0;4;2;3;2;40;0;10;10;60
0;0;4;1;3;1;40;0;15;5;60
0;0;4;3;3;3;40;0;5;15;60
0;0;2;0;2;0;40;0;20;0;60
0;0;5;0;2;0;40;0;20;0;60
0;0;2;0;3;0;40;0;20;0;60
0;0;2;0;4;0;40;0;20;0;60
0;0;2;1;3;2;40;0;10;10;60
0;0;3;0;2;0;40;0;20;0;60
0;0;3;0;3;0;40;0;20;0;60
0;0;3;0;4;0;40;0;20;0;60
0;0;4;0;2;0;40;0;20;0;60
0;0;4;0;3;0;40;0;20;0;60
300;3;2;2;4;3;24,56;24,25;0;11,25;60,07
300;3;3;3;4;3;24,56;24,25;0;11,25;60,07
300;3;4;4;4;3;24,56;24,25;0;11,25;60,07
300;3;5;5;4;3;24,56;24,25;0;11,25;60,07
400;3;4;4;2;2;20,88;24,25;0;15;60,14
400;3;4;4;3;3;20,88;24,25;0;15;60,14
400;3;4;4;4;4;20,88;24,25;0;15;60,14
400;3;5;5;3;3;20,88;24,25;0;15;60,14
400;3;4;3;3;2;20,88;24,25;5;10;60,14
400;3;5;5;4;4;20,88;24,25;0;15;60,14
400;3;5;5;2;2;20,88;24,25;0;15;60,14
400;3;4;2;3;1;20,88;24,25;10;5;60,14
400;3;4;1;4;0;20,88;24,25;15;0;60,14
400;3;2;2;3;3;20,88;24,25;0;15;60,14
400;3;4;1;2;0;20,88;24,25;15;0;60,14
400;3;3;3;4;4;20,88;24,25;0;15;60,14
400;3;3;3;3;3;20,88;24,25;0;15;60,14
400;3;3;3;2;2;20,88;24,25;0;15;60,14
400;3;2;2;4;4;20,88;24,25;0;15;60,14
400;3;4;1;3;0;20,88;24,25;15;0;60,14
400;3;2;2;2;2;20,88;24,25;0;15;60,14
400;3;2;1;3;1;20,88;24,25;10;5;60,14
200;0;3;0;4;3;28,9;0;20;11,25;60,15
200;0;5;0;4;3;28,9;0;20;11,25;60,15
200;0;2;0;4;3;28,9;0;20;11,25;60,15
200;0;4;0;4;3;28,9;0;20;11,25;60,15
200;1;4;3;2;1;28,9;18,75;5;7,5;60,15
200;1;4;3;4;2;28,9;18,75;5;7,5;60,15
400;2;5;1;2;0;20,88;23,32;16;0;60,2
400;2;5;1;4;0;20,88;23,32;16;0;60,2
400;2;5;1;3;0;20,88;23,32;16;0;60,2
200;2;5;3;4;0;28,9;23,32;8;0;60,22
200;2;5;3;2;0;28,9;23,32;8;0;60,22
200;2;5;3;3;0;28,9;23,32;8;0;60,22
100;1;5;5;2;1;34;18,75;0;7,5;60,25
100;1;5;5;4;2;34;18,75;0;7,5;60,25
100;1;4;4;2;1;34;18,75;0;7,5;60,25
100;0;4;1;4;3;34;0;15;11,25;60,25
100;1;2;2;2;1;34;18,75;0;7,5;60,25
100;1;4;4;4;2;34;18,75;0;7,5;60,25
100;1;2;2;4;2;34;18,75;0;7,5;60,25
100;1;3;3;4;2;34;18,75;0;7,5;60,25
100;1;3;3;2;1;34;18,75;0;7,5;60,25
200;4;3;2;2;0;28,9;24,7;6,67;0;60,27
200;4;3;2;4;0;28,9;24,7;6,67;0;60,27
200;4;3;2;3;0;28,9;24,7;6,67;0;60,27
300;1;5;2;3;1;24,56;18,75;12;5;60,32
300;3;5;4;2;1;24,56;24,25;4;7,5;60,32
300;3;5;4;4;2;24,56;24,25;4;7,5;60,32
300;2;4;3;2;1;24,56;23,32;5;7,5;60,38
300;2;4;3;4;2;24,56;23,32;5;7,5;60,38
400;3;5;4;4;3;20,88;24,25;4;11,25;60,39
300;1;3;1;4;1;24,56;18,75;13,33;3,75;60,4
400;2;4;3;4;3;20,88;23,32;5;11,25;60,45
200;5;3;2;4;0;28,9;24,89;6,67;0;60,45
200;5;3;2;2;0;28,9;24,89;6,67;0;60,45
200;5;3;2;3;0;28,9;24,89;6,67;0;60,45
400;1;3;1;2;1;20,88;18,75;13,33;7,5;60,46
400;1;3;1;4;2;20,88;18,75;13,33;7,5;60,46
300;3;3;2;3;1;24,56;24,25;6,67;5;60,49
100;1;5;4;4;1;34;18,75;4;3,75;60,5
300;4;3;3;4;3;24,56;24,7;0;11,25;60,52
300;4;2;2;4;3;24,56;24,7;0;11,25;60,52
300;4;5;5;4;3;24,56;24,7;0;11,25;60,52
300;4;4;4;4;3;24,56;24,7;0;11,25;60,52
300;3;5;3;4;1;24,56;24,25;8;3,75;60,57
400;4;2;1;3;1;20,88;24,7;10;5;60,58
400;4;4;2;3;1;20,88;24,7;10;5;60,58
400;4;2;2;3;3;20,88;24,7;0;15;60,58
400;4;2;2;4;4;20,88;24,7;0;15;60,58
400;4;3;3;3;3;20,88;24,7;0;15;60,58
400;4;3;3;4;4;20,88;24,7;0;15;60,58
400;4;4;1;2;0;20,88;24,7;15;0;60,58
400;4;4;1;3;0;20,88;24,7;15;0;60,58
400;4;4;1;4;0;20,88;24,7;15;0;60,58
400;4;2;2;2;2;20,88;24,7;0;15;60,58
400;4;3;3;2;2;20,88;24,7;0;15;60,58
400;4;4;4;4;4;20,88;24,7;0;15;60,58
400;4;5;5;3;3;20,88;24,7;0;15;60,58
400;4;4;3;3;2;20,88;24,7;5;10;60,58
400;4;5;5;4;4;20,88;24,7;0;15;60,58
400;4;4;4;3;3;20,88;24,7;0;15;60,58
400;4;5;5;2;2;20,88;24,7;0;15;60,58
400;4;4;4;2;2;20,88;24,7;0;15;60,58
400;1;5;1;3;1;20,88;18,75;16;5;60,63
400;3;5;3;4;2;20,88;24,25;8;7,5;60,64
400;3;5;3;2;1;20,88;24,25;8;7,5;60,64
200;1;5;3;3;1;28,9;18,75;8;5;60,65
200;3;4;4;4;2;28,9;24,25;0;7,5;60,65
200;3;2;2;2;1;28,9;24,25;0;7,5;60,65
200;3;2;2;4;2;28,9;24,25;0;7,5;60,65
200;3;5;5;2;1;28,9;24,25;0;7,5;60,65
200;3;3;3;4;2;28,9;24,25;0;7,5;60,65
200;3;4;4;2;1;28,9;24,25;0;7,5;60,65
200;3;5;5;4;2;28,9;24,25;0;7,5;60,65
200;3;3;3;2;1;28,9;24,25;0;7,5;60,65
300;5;2;2;4;3;24,56;24,89;0;11,25;60,7
300;5;3;3;4;3;24,56;24,89;0;11,25;60,7
300;5;4;4;4;3;24,56;24,89;0;11,25;60,7
300;5;5;5;4;3;24,56;24,89;0;11,25;60,7
100;1;5;3;4;0;34;18,75;8;0;60,75
100;1;5;3;2;0;34;18,75;8;0;60,75
100;1;5;3;3;0;34;18,75;8;0;60,75
400;5;2;1;3;1;20,88;24,89;10;5;60,77
400;5;5;5;2;2;20,88;24,89;0;15;60,77
400;5;5;5;3;3;20,88;24,89;0;15;60,77
400;5;4;4;4;4;20,88;24,89;0;15;60,77
400;5;4;1;2;0;20,88;24,89;15;0;60,77
400;5;2;2;4;4;20,88;24,89;0;15;60,77
400;5;4;4;2;2;20,88;24,89;0;15;60,77
400;5;4;3;3;2;20,88;24,89;5;10;60,77
400;5;2;2;2;2;20,88;24,89;0;15;60,77
400;5;4;2;3;1;20,88;24,89;10;5;60,77
400;5;4;1;4;0;20,88;24,89;15;0;60,77
400;5;3;3;2;2;20,88;24,89;0;15;60,77
400;5;3;3;3;3;20,88;24,89;0;15;60,77
400;5;3;3;4;4;20,88;24,89;0;15;60,77
400;5;4;1;3;0;20,88;24,89;15;0;60,77
400;5;4;4;3;3;20,88;24,89;0;15;60,77
400;5;2;2;3;3;20,88;24,89;0;15;60,77
400;5;5;5;4;4;20,88;24,89;0;15;60,77
300;4;5;4;4;2;24,56;24,7;4;7,5;60,77
300;4;5;4;2;1;24,56;24,7;4;7,5;60,77
300;1;4;2;4;2;24,56;18,75;10;7,5;60,82
300;1;4;2;2;1;24,56;18,75;10;7,5;60,82
300;1;2;1;4;2;24,56;18,75;10;7,5;60,82
300;1;2;1;2;1;24,56;18,75;10;7,5;60,82
300;3;5;2;2;0;24,56;24,25;12;0;60,82
300;3;5;2;4;0;24,56;24,25;12;0;60,82
300;3;5;2;3;0;24,56;24,25;12;0;60,82
0;0;3;1;4;2;40;0;13,33;7,5;60,83
0;0;3;1;2;1;40;0;13,33;7,5;60,83
400;4;5;4;4;3;20,88;24,7;4;11,25;60,83
400;2;3;2;3;2;20,88;23,32;6,67;10;60,87
400;1;4;2;4;3;20,88;18,75;10;11,25;60,88
400;1;2;1;4;3;20,88;18,75;10;11,25;60,88
300;2;5;3;3;1;24,56;23,32;8;5;60,88
400;3;5;2;4;1;20,88;24,25;12;3,75;60,89
200;3;5;4;4;1;28,9;24,25;4;3,75;60,9
300;4;3;2;3;1;24,56;24,7;6,67;5;60,94
300;5;5;4;4;2;24,56;24,89;4;7,5;60,95
300;5;5;4;2;1;24,56;24,89;4;7,5;60,95
200;2;4;3;4;1;28,9;23,32;5;3,75;60,97
200;1;3;1;3;0;28,9;18,75;13,33;0;60,98
200;1;3;1;4;0;28,9;18,75;13,33;0;60,98
200;1;3;1;2;0;28,9;18,75;13,33;0;60,98
100;0;5;2;4;4;34;0;12;15;61
100;0;5;2;3;3;34;0;12;15;61
0;0;5;1;3;1;40;0;16;5;61
100;0;5;2;2;2;34;0;12;15;61
400;5;5;4;4;3;20,88;24,89;4;11,25;61,02
300;4;5;3;4;1;24,56;24,7;8;3,75;61,02
100;2;3;3;4;1;34;23,32;0;3,75;61,07
100;2;5;5;4;1;34;23,32;0;3,75;61,07
100;2;4;4;4;1;34;23,32;0;3,75;61,07
100;2;2;2;4;1;34;23,32;0;3,75;61,07
400;4;5;3;4;2;20,88;24,7;8;7,5;61,08
400;4;5;3;2;1;20,88;24,7;8;7,5;61,08
200;4;4;4;2;1;28,9;24,7;0;7,5;61,1
200;4;3;3;2;1;28,9;24,7;0;7,5;61,1
200;4;2;2;4;2;28,9;24,7;0;7,5;61,1
200;4;4;4;4;2;28,9;24,7;0;7,5;61,1
200;4;2;2;2;1;28,9;24,7;0;7,5;61,1
200;4;5;5;2;1;28,9;24,7;0;7,5;61,1
200;4;5;5;4;2;28,9;24,7;0;7,5;61,1
200;4;3;3;4;2;28,9;24,7;0;7,5;61,1
300;5;3;2;3;1;24,56;24,89;6,67;5;61,12
400;3;5;1;4;0;20,88;24,25;16;0;61,14
400;3;5;1;3;0;20,88;24,25;16;0;61,14
400;3;5;1;2;0;20,88;24,25;16;0;61,14
200;3;5;3;3;0;28,9;24,25;8;0;61,15
200;3;5;3;2;0;28,9;24,25;8;0;61,15
200;3;5;3;4;0;28,9;24,25;8;0;61,15
400;2;5;2;3;1;20,88;23,32;12;5;61,2
300;5;5;3;4;1;24,56;24,89;8;3,75;61,2
300;2;3;1;2;0;24,56;23,32;13,33;0;61,22
300;2;3;1;3;0;24,56;23,32;13,33;0;61,22
300;2;3;1;4;0;24,56;23,32;13,33;0;61,22
200;2;5;4;3;1;28,9;23,32;4;5;61,22
300;1;3;2;4;3;24,56;18,75;6,67;11,25;61,23
100;0;5;1;4;3;34;0;16;11,25;61,25
0;0;4;2;4;3;40;0;10;11,25;61,25
0;0;2;1;4;3;40;0;10;11,25;61,25
400;5;5;3;4;2;20,88;24,89;8;7,5;61,27
400;5;5;3;2;1;20,88;24,89;8;7,5;61,27
300;4;5;2;4;0;24,56;24,7;12;0;61,27
300;4;5;2;2;0;24,56;24,7;12;0;61,27
300;4;5;2;3;0;24,56;24,7;12;0;61,27
400;2;3;1;4;1;20,88;23,32;13,33;3,75;61,28
200;5;4;4;4;2;28,9;24,89;0;7,5;61,29
200;5;5;5;4;2;28,9;24,89;0;7,5;61,29
200;5;2;2;2;1;28,9;24,89;0;7,5;61,29
200;5;5;5;2;1;28,9;24,89;0;7,5;61,29
200;5;3;3;4;2;28,9;24,89;0;7,5;61,29
200;5;2;2;4;2;28,9;24,89;0;7,5;61,29
200;5;3;3;2;1;28,9;24,89;0;7,5;61,29
200;5;4;4;2;1;28,9;24,89;0;7,5;61,29
400;1;3;2;2;2;20,88;18,75;6,67;15;61,3
400;1;3;2;3;3;20,88;18,75;6,67;15;61,3
400;1;3;2;4;4;20,88;18,75;6,67;15;61,3
300;1;5;3;3;2;24,56;18,75;8;10;61,32
100;2;5;4;3;0;34;23,32;4;0;61,32
100;2;5;4;4;0;34;23,32;4;0;61,32
100;2;5;4;2;0;34;23,32;4;0;61,32
300;3;4;3;4;2;24,56;24,25;5;7,5;61,32
300;3;4;3;2;1;24,56;24,25;5;7,5;61,32
400;4;5;2;4;1;20,88;24,7;12;3,75;61,33
200;4;5;4;4;1;28,9;24,7;4;3,75;61,35
400;3;4;3;4;3;20,88;24,25;5;11,25;61,39
200;1;2;1;4;1;28,9;18,75;10;3,75;61,4
200;1;4;2;4;1;28,9;18,75;10;3,75;61,4
300;5;5;2;4;0;24,56;24,89;12;0;61,45
300;5;5;2;3;0;24,56;24,89;12;0;61,45
300;5;5;2;2;0;24,56;24,89;12;0;61,45
100;0;5;0;4;2;34;0;20;7,5;61,5
100;0;5;0;2;1;34;0;20;7,5;61,5
100;0;4;0;4;2;34;0;20;7,5;61,5
100;0;4;0;2;1;34;0;20;7,5;61,5
100;0;3;0;2;1;34;0;20;7,5;61,5
100;0;2;0;4;2;34;0;20;7,5;61,5
100;0;2;0;2;1;34;0;20;7,5;61,5
100;1;4;3;4;1;34;18,75;5;3,75;61,5
100;0;3;0;4;2;34;0;20;7,5;61,5
400;5;5;2;4;1;20,88;24,89;12;3,75;61,52
200;5;5;4;4;1;28,9;24,89;4;3,75;61,54
400;4;5;1;3;0;20,88;24,7;16;0;61,58
400;4;5;1;4;0;20,88;24,7;16;0;61,58
400;4;5;1;2;0;20,88;24,7;16;0;61,58
200;4;5;3;3;0;28,9;24,7;8;0;61,6
200;4;5;3;2;0;28,9;24,7;8;0;61,6
200;4;5;3;4;0;28,9;24,7;8;0;61,6
400;1;5;2;3;2;20,88;18,75;12;10;61,63
300;2;4;2;4;1;24,56;23,32;10;3,75;61,63
300;2;2;1;4;1;24,56;23,32;10;3,75;61,63
300;1;3;1;3;1;24,56;18,75;13,33;5;61,65
200;1;5;4;3;2;28,9;18,75;4;10;61,65
0;0;3;2;2;2;40;0;6,67;15;61,67
0;0;3;2;4;4;40;0;6,67;15;61,67
0;0;3;2;3;3;40;0;6,67;15;61,67
400;2;2;1;2;1;20,88;23,32;10;7,5;61,7
400;2;2;1;4;2;20,88;23,32;10;7,5;61,7
400;2;4;2;4;2;20,88;23,32;10;7,5;61,7
400;2;4;2;2;1;20,88;23,32;10;7,5;61,7
100;1;5;4;3;1;34;18,75;4;5;61,75
400;5;5;1;2;0;20,88;24,89;16;0;61,77
400;5;5;1;3;0;20,88;24,89;16;0;61,77
400;5;5;1;4;0;20,88;24,89;16;0;61,77
300;4;4;3;4;2;24,56;24,7;5;7,5;61,77
300;4;4;3;2;1;24,56;24,7;5;7,5;61,77
200;5;5;3;3;0;28,9;24,89;8;0;61,79
200;5;5;3;2;0;28,9;24,89;8;0;61,79
200;5;5;3;4;0;28,9;24,89;8;0;61,79
400;3;3;2;3;2;20,88;24,25;6,67;10;61,8
200;1;3;2;2;1;28,9;18,75;6,67;7,5;61,82
200;1;3;2;4;2;28,9;18,75;6,67;7,5;61,82
300;3;5;3;3;1;24,56;24,25;8;5;61,82
400;4;4;3;4;3;20,88;24,7;5;11,25;61,83
300;2;5;4;3;2;24,56;23,32;4;10;61,88
200;3;4;3;4;1;28,9;24,25;5;3,75;61,9
300;5;4;3;2;1;24,56;24,89;5;7,5;61,95
300;5;4;3;4;2;24,56;24,89;5;7,5;61,95
0;0;5;2;3;2;40;0;12;10;62
100;3;2;2;4;1;34;24,25;0;3,75;62
100;3;4;4;4;1;34;24,25;0;3,75;62
100;3;5;5;4;1;34;24,25;0;3,75;62
100;3;3;3;4;1;34;24,25;0;3,75;62
400;5;4;3;4;3;20,88;24,89;5;11,25;62,02
300;2;3;2;2;1;24,56;23,32;6,67;7,5;62,05
300;2;3;2;4;2;24,56;23,32;6,67;7,5;62,05
300;1;4;1;4;1;24,56;18,75;15;3,75;62,06
400;2;3;2;4;3;20,88;23,32;6,67;11,25;62,12
400;1;4;1;2;1;20,88;18,75;15;7,5;62,13
400;1;4;1;4;2;20,88;18,75;15;7,5;62,13
400;3;5;2;3;1;20,88;24,25;12;5;62,14
300;3;3;1;4;0;24,56;24,25;13,33;0;62,15
300;3;3;1;3;0;24,56;24,25;13,33;0;62,15
300;3;3;1;2;0;24,56;24,25;13,33;0;62,15
200;3;5;4;3;1;28,9;24,25;4;5;62,15
400;2;5;3;3;2;20,88;23,32;8;10;62,2
400;3;3;1;4;1;20,88;24,25;13,33;3,75;62,22
200;2;3;3;3;2;28,9;23,32;0;10;62,22
200;2;4;3;3;1;28,9;23,32;5;5;62,22
200;2;4;2;4;0;28,9;23,32;10;0;62,22
200;2;2;2;3;2;28,9;23,32;0;10;62,22
200;2;4;2;2;0;28,9;23,32;10;0;62,22
200;2;2;1;4;0;28,9;23,32;10;0;62,22
200;2;4;2;3;0;28,9;23,32;10;0;62,22
200;2;4;4;3;2;28,9;23,32;0;10;62,22
200;2;2;1;3;0;28,9;23,32;10;0;62,22
200;2;5;5;3;2;28,9;23,32;0;10;62,22
200;2;2;1;2;0;28,9;23,32;10;0;62,22
400;4;3;2;3;2;20,88;24,7;6,67;10;62,25
100;3;5;4;2;0;34;24,25;4;0;62,25
100;3;5;4;3;0;34;24,25;4;0;62,25
100;3;5;4;4;0;34;24,25;4;0;62,25
300;4;5;3;3;1;24,56;24,7;8;5;62,27
300;1;5;4;3;3;24,56;18,75;4;15;62,32
300;1;5;4;2;2;24,56;18,75;4;15;62,32
300;1;5;4;4;4;24,56;18,75;4;15;62,32
100;2;4;4;3;1;34;23,32;0;5;62,32
100;2;4;3;2;0;34;23,32;5;0;62,32
100;2;4;3;4;0;34;23,32;5;0;62,32
100;2;3;3;3;1;34;23,32;0;5;62,32
100;2;4;3;3;0;34;23,32;5;0;62,32
100;2;2;2;3;1;34;23,32;0;5;62,32
100;2;5;5;3;1;34;23,32;0;5;62,32
100;0;3;1;2;2;34;0;13,33;15;62,33
100;0;3;1;3;3;34;0;13,33;15;62,33
100;0;3;1;4;4;34;0;13,33;15;62,33
200;4;4;3;4;1;28,9;24,7;5;3,75;62,35
400;5;3;2;3;2;20,88;24,89;6,67;10;62,43
300;5;5;3;3;1;24,56;24,89;8;5;62,45
100;4;4;4;4;1;34;24,7;0;3,75;62,45
100;4;5;5;4;1;34;24,7;0;3,75;62,45
100;4;3;3;4;1;34;24,7;0;3,75;62,45
100;4;2;2;4;1;34;24,7;0;3,75;62,45
0;1;5;5;4;1;40;18,75;0;3,75;62,5
0;1;4;4;4;1;40;18,75;0;3,75;62,5
0;1;2;2;4;1;40;18,75;0;3,75;62,5
0;0;4;1;2;1;40;0;15;7,5;62,5
0;0;4;1;4;2;40;0;15;7,5;62,5
0;1;3;3;4;1;40;18,75;0;3,75;62,5
400;2;3;1;3;1;20,88;23,32;13,33;5;62,53
200;5;4;3;4;1;28,9;24,89;5;3,75;62,54
300;1;5;3;4;3;24,56;18,75;8;11,25;62,56
300;3;2;1;4;1;24,56;24,25;10;3,75;62,57
300;3;4;2;4;1;24,56;24,25;10;3,75;62,57
400;4;5;2;3;1;20,88;24,7;12;5;62,58
300;4;3;1;3;0;24,56;24,7;13,33;0;62,6
300;4;3;1;2;0;24,56;24,7;13,33;0;62,6
300;4;3;1;4;0;24,56;24,7;13,33;0;62,6
200;4;5;4;3;1;28,9;24,7;4;5;62,6
400;1;5;3;4;4;20,88;18,75;8;15;62,63
400;1;5;3;2;2;20,88;18,75;8;15;62,63
400;1;5;3;3;3;20,88;18,75;8;15;62,63
400;3;4;2;4;2;20,88;24,25;10;7,5;62,64
400;3;4;2;2;1;20,88;24,25;10;7,5;62,64
400;3;2;1;4;2;20,88;24,25;10;7,5;62,64
400;3;2;1;2;1;20,88;24,25;10;7,5;62,64
200;2;3;2;4;1;28,9;23,32;6,67;3,75;62,64
100;5;2;2;4;1;34;24,89;0;3,75;62,64
100;5;4;4;4;1;34;24,89;0;3,75;62,64
100;5;3;3;4;1;34;24,89;0;3,75;62,64
100;5;5;5;4;1;34;24,89;0;3,75;62,64
200;1;2;2;3;3;28,9;18,75;0;15;62,65
200;1;4;2;3;1;28,9;18,75;10;5;62,65
200;1;4;1;4;0;28,9;18,75;15;0;62,65
200;1;5;5;4;4;28,9;18,75;0;15;62,65
200;1;2;2;2;2;28,9;18,75;0;15;62,65
200;1;3;3;4;4;28,9;18,75;0;15;62,65
200;1;5;5;3;3;28,9;18,75;0;15;62,65
200;1;3;3;3;3;28,9;18,75;0;15;62,65
200;1;3;3;2;2;28,9;18,75;0;15;62,65
200;1;4;4;4;4;28,9;18,75;0;15;62,65
200;1;4;1;2;0;28,9;18,75;15;0;62,65
200;1;5;5;2;2;28,9;18,75;0;15;62,65
200;1;4;1;3;0;28,9;18,75;15;0;62,65
200;1;4;4;3;3;28,9;18,75;0;15;62,65
200;1;2;1;3;1;28,9;18,75;10;5;62,65
200;1;4;3;3;2;28,9;18,75;5;10;62,65
200;1;4;4;2;2;28,9;18,75;0;15;62,65
200;1;2;2;4;4;28,9;18,75;0;15;62,65
400;4;3;1;4;1;20,88;24,7;13,33;3,75;62,67
100;4;5;4;4;0;34;24,7;4;0;62,7
100;4;5;4;2;0;34;24,7;4;0;62,7
100;4;5;4;3;0;34;24,7;4;0;62,7
100;1;2;1;2;0;34;18,75;10;0;62,75
100;1;5;5;3;2;34;18,75;0;10;62,75
100;1;4;3;3;1;34;18,75;5;5;62,75
100;1;4;2;4;0;34;18,75;10;0;62,75
0;1;5;4;4;0;40;18,75;4;0;62,75
100;1;4;4;3;2;34;18,75;0;10;62,75
100;1;3;3;3;2;34;18,75;0;10;62,75
100;1;4;2;2;0;34;18,75;10;0;62,75
0;1;5;4;2;0;40;18,75;4;0;62,75
100;1;2;2;3;2;34;18,75;0;10;62,75
100;1;4;2;3;0;34;18,75;10;0;62,75
0;1;5;4;3;0;40;18,75;4;0;62,75
100;1;2;1;3;0;34;18,75;10;0;62,75
100;1;2;1;4;0;34;18,75;10;0;62,75
400;5;5;2;3;1;20,88;24,89;12;5;62,77
300;5;3;1;2;0;24,56;24,89;13,33;0;62,79
300;5;3;1;4;0;24,56;24,89;13,33;0;62,79
300;5;3;1;3;0;24,56;24,89;13,33;0;62,79
200;5;5;4;3;1;28,9;24,89;4;5;62,79
300;1;5;2;4;2;24,56;18,75;12;7,5;62,82
300;1;5;2;2;1;24,56;18,75;12;7,5;62,82
300;3;5;4;3;2;24,56;24,25;4;10;62,82
400;5;3;1;4;1;20,88;24,89;13,33;3,75;62,85
400;1;5;2;4;3;20,88;18,75;12;11,25;62,88
300;2;3;3;3;3;24,56;23,32;0;15;62,88
300;2;2;2;4;4;24,56;23,32;0;15;62,88
300;2;5;5;2;2;24,56;23,32;0;15;62,88
300;2;5;5;3;3;24,56;23,32;0;15;62,88
300;2;2;2;3;3;24,56;23,32;0;15;62,88
300;2;5;5;4;4;24,56;23,32;0;15;62,88
300;2;4;4;2;2;24,56;23,32;0;15;62,88
300;2;4;3;3;2;24,56;23,32;5;10;62,88
300;2;2;2;2;2;24,56;23,32;0;15;62,88
300;2;2;1;3;1;24,56;23,32;10;5;62,88
300;2;4;4;4;4;24,56;23,32;0;15;62,88
300;2;4;2;3;1;24,56;23,32;10;5;62,88
300;2;4;1;4;0;24,56;23,32;15;0;62,88
